x,y,pen_down
622,1122,True
622,1138,True
622,1154,True
621,1171,True
611,1175,True
611,1175,True
621,1176,True
620,1178,True
610,1170,True
612,1181,True
622,1179,True
623,1173,True
623,1156,True
623,1140,True
623,1124,True
623,1107,True
623,1091,True
624,1097,True
624,1114,True
624,1130,True
625,1147,True
625,1163,True
625,1165,True
626,1158,True
625,1154,True
625,1138,True
624,1149,True
624,1165,True
619,1181,True
607,1170,True
607,1154,True
607,1138,True
607,1121,True
607,1105,True
607,1089,True
604,1072,True
606,1084,True
606,1082,True
605,1075,True
604,1085,True
606,1101,True
606,1118,True
606,1134,True
606,1151,True
606,1167,True
605,1157,True
605,1140,True
605,1124,True
605,1108,True
606,1091,True
606,1089,True
605,1105,True
605,1122,True
605,1138,True
605,1154,True
606,1159,True
606,1143,True
606,1127,True
606,1110,True
606,1094,True
607,1090,True
607,1107,True
607,1123,True
607,1139,True
607,1156,True
607,1172,True
608,1161,True
608,1145,True
608,1129,True
608,1112,True
608,1096,True
603,1080,True
598,1063,True
597,1059,True
599,1059,True
599,1061,True
597,1062,True
600,1068,True
598,1065,True
602,1077,True
599,1063,True
591,1046,True
588,1038,True
590,1043,True
589,1039,True
588,1040,True
590,1046,True
591,1048,True
594,1052,True
595,1051,True
595,1049,True
585,1033,True
578,1016,True
584,1029,True
578,1021,True
578,1023,True
579,1027,True
582,1031,True
581,1028,True
586,1034,True
576,1018,True
570,1001,True
571,1006,True
572,1005,True
572,1007,True
570,1002,True
575,1018,True
574,1013,True
573,1011,True
577,1016,True
568,1000,True
565,984,True
566,982,True
567,998,True
565,988,True
566,995,True
567,984,True
566,987,True
566,979,True
569,993,True
569,999,True
564,982,True
573,983,True
571,980,True
578,983,True
568,976,True
581,974,True
589,984,True
585,977,True
577,973,True
582,976,True
576,972,True
583,977,True
586,979,True
570,972,True
570,974,True
569,970,True
567,971,True
565,976,True
581,985,True
591,982,True
598,983,True
588,985,True
572,970,True
573,985,True
583,988,True
579,987,True
590,985,True
600,977,True
596,981,True
600,972,True
600,976,True
616,983,True
633,1000,True
624,992,True
615,985,True
631,1000,True
623,992,True
612,984,True
628,996,True
631,996,True
622,986,True
622,986,True
632,999,True
615,983,True
617,983,True
633,999,True
645,1016,True
641,1015,True
642,1017,True
637,1010,True
645,1021,True
639,1009,True
640,1008,True
636,1006,True
635,1005,True
639,1011,True
650,1024,True
650,1023,True
652,1022,True
656,1016,True
655,1021,True
648,1024,True
648,1025,True
659,1012,True
668,996,True
660,1009,True
667,999,True
663,1006,True
667,997,True
662,1010,True
662,1012,True
665,1006,True
658,1015,True
670,999,True
680,983,True
672,989,True
676,985,True
692,968,True
708,961,True
722,961,True
705,962,True
690,967,True
683,978,True
682,976,True
684,975,True
692,966,True
695,964,True
693,968,True
685,976,True
689,968,True
704,962,True
702,961,True
717,962,True
707,961,True
691,969,True
677,983,True
680,983,True
672,995,True
673,992,True
678,986,True
670,999,True
677,985,True
693,969,True
710,959,True
726,958,True
725,958,True
712,958,True
725,956,True
726,957,True
728,952,True
726,958,True
710,959,True
715,960,True
731,954,True
742,938,True
749,938,True
735,948,True
746,939,True
745,939,True
735,949,True
749,938,True
737,941,True
735,945,True
732,950,True
731,950,True
745,936,True
762,933,True
769,922,True
755,934,True
758,933,True
768,924,True
758,933,True
763,930,True
774,914,True
773,920,True
771,921,True
771,924,True
766,931,True
767,929,True
760,935,True
746,936,True
763,931,True
777,915,True
783,898,True
781,903,True
781,902,True
783,900,True
786,899,True
783,905,True
783,906,True
778,910,True
777,910,True
777,915,True
781,905,True
790,889,True
796,876,True
792,885,True
794,880,True
797,879,True
793,887,True
793,889,True
794,886,True
788,894,True
787,894,True
799,877,True
806,861,True
803,865,True
804,862,True
801,867,True
806,861,True
800,877,True
802,873,True
802,870,True
799,876,True
802,868,True
812,851,True
811,850,True
816,844,True
816,843,True
815,844,True
813,854,True
811,855,True
810,855,True
813,849,True
823,832,True
821,831,True
826,821,True
826,824,True
823,833,True
823,834,True
820,836,True
819,840,True
823,831,True
832,815,True
830,814,True
833,807,True
834,807,True
832,816,True
830,819,True
830,817,True
827,819,True
836,802,True
841,786,True
837,799,True
838,798,True
841,789,True
837,805,True
838,802,True
835,810,True
842,793,True
843,777,True
846,761,True
843,744,True
844,752,True
845,768,True
844,780,True
845,776,True
845,771,True
845,754,True
844,756,True
846,750,True
844,743,True
846,755,True
846,771,True
844,788,True
844,784,True
843,792,True
847,777,True
848,761,True
848,771,True
847,760,True
841,744,True
839,732,True
836,726,True
838,727,True
839,733,True
840,742,True
839,738,True
841,737,True
842,741,True
834,725,True
830,708,True
831,714,True
832,712,True
830,707,True
833,723,True
833,719,True
834,718,True
835,722,True
828,706,True
825,689,True
828,697,True
826,687,True
827,688,True
825,698,True
827,699,True
826,701,True
828,707,True
829,700,True
824,688,True
836,687,True
823,680,True
822,664,True
822,648,True
820,651,True
821,667,True
821,663,True
821,646,True
821,656,True
820,660,True
820,643,True
822,655,True
822,671,True
823,672,True
823,656,True
820,641,True
